tile,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,city,quality
NYC_1042,8618523,151321.877022198,31642.3124382291,21.94332260051241,185,43,40.40457345829367,-74.4559354729067,NYC,high
NYC_1043,6643473,154271.33737531397,58162.21872557192,9.707158608717386,246,104,40.24227635212445,-74.32773821851123,NYC,high
NYC_1044,1826580,134859.1593076336,51277.345529443,15.834836395539272,190,105,40.932494571460836,-74.41175964952275,NYC,high
NYC_1045,3376629,156071.713719274,35970.93350441594,19.392175380829784,378,8,40.70113491300434,-74.48343030342656,NYC,high
NYC_1046,4967445,115974.86564166629,60291.80436127967,6.0292824440069985,359,130,40.50989621917308,-74.45172881461063,NYC,high
NYC_1047,8992339,166192.93538485025,42108.72622452658,15.922863137491465,378,53,40.32319423424993,-74.03819758796266,NYC,high
NYC_1048,5154238,154775.31347767744,43042.80875532915,16.00561729350763,41,53,41.196993391718564,-74.47566075318169,NYC,high
NYC_1049,6884902,98541.44347641003,43192.22921582701,15.453660672011097,436,61,40.87445320046725,-73.50650364958128,NYC,high
NYC_1050,5270358,165323.35579949434,34093.38797679146,10.669394748829191,391,88,40.22707698168583,-73.90468317566385,NYC,high
NYC_1051,4623687,165219.38549675062,39213.11199049442,15.924774010902166,177,154,40.65076396396257,-74.15100495896165,NYC,high
NYC_1052,8012849,156403.04689597138,44732.61273009884,12.294854681352742,243,153,40.66102801452609,-74.05939809889334,NYC,high
NYC_1053,5926788,177050.77638588505,33362.635330579884,13.539966618976411,246,27,40.52964494365033,-73.78090687601346,NYC,high
NYC_1054,3092332,175601.8031657663,33254.23680211944,9.114438780563908,387,179,40.88379546113032,-74.34580358679456,NYC,high
NYC_1055,4529284,199578.4518291169,72704.9456026122,15.269157759337247,310,10,41.04479005311035,-73.93415167110956,NYC,high
NYC_1056,6568250,109086.2553477643,53942.058409612524,14.67292770932278,91,58,40.769644413134564,-73.5769791142832,NYC,high
NYC_1057,2490496,126306.76977975157,43326.666187835195,3.7904203274554344,111,199,40.37310903951557,-73.96146870709549,NYC,high
NYC_1058,3941449,125944.13469485755,50610.86172598312,19.619325079820875,38,52,40.48888608848927,-74.2885523659923,NYC,high
NYC_1059,1887743,194385.81610555554,49359.63138233584,6.584235969817982,100,57,40.5761732084981,-74.04148774949593,NYC,high
NYC_1060,5137736,64911.86152145619,41718.04524310672,45.75902487908863,496,52,40.805955995527135,-74.31926700590263,NYC,high
NYC_1061,5825275,128563.88817065852,37144.95476972098,8.487112605232314,200,137,40.358428738525454,-74.4725620144389,NYC,high
NYC_1062,9189792,168296.40141571258,49600.73536626636,18.974615569377796,435,98,40.719943882640386,-73.71970710740372,NYC,high
NYC_1063,2852139,190474.05315340287,34822.00906799601,17.48292095417804,483,37,40.65201051093187,-73.66273795717824,NYC,high
NYC_1064,9930665,90895.54495006397,48912.44375092195,18.235645450711726,155,179,40.955621501584865,-74.45514603116627,NYC,high
NYC_1065,5847828,119584.44309162143,42750.959681752065,10.522270576413469,470,22,40.6339358562425,-74.43749720742811,NYC,high
NYC_1066,9609029,59955.76524356693,57165.530233598285,18.533368507218356,377,22,40.60968797822492,-74.24307575236786,NYC,high
NYC_1067,1277132,185443.83736768132,49575.15877457179,3.2115405297845534,85,13,40.732798124036925,-73.7180590793271,NYC,high
NYC_1068,3123120,29298.856404213446,34420.5080381166,49.95169192556465,54,92,40.61702004389322,-74.05651723789892,NYC,high
NYC_1069,6156219,136190.5727500186,39619.464288883864,20.1121796596408,286,98,40.284303024331635,-74.11634257771189,NYC,high
NYC_1070,4041658,129782.35867010876,64338.34489160156,19.7577868886525,333,177,41.16937085745216,-73.66252083087448,NYC,high
NYC_1071,1121284,99195.02727494782,38731.18353867835,20.174049216940432,268,170,40.231324576745955,-74.06822272811043,NYC,high
NYC_1072,6959429,149570.4167185268,45824.91926484968,4.846787146369483,203,153,40.62914949879643,-73.67301792530156,NYC,high
NYC_1073,9681135,150357.7794231443,60936.904388493116,30.467147653354527,19,121,41.13458923310853,-74.13262144046315,NYC,high
NYC_1074,4250133,145605.21856264677,52748.328072999226,19.9720002104429,215,174,40.26031775720711,-74.28670471749517,NYC,high
NYC_1075,6297484,141974.5548707736,59653.266671611265,18.521681049270395,291,25,40.63779524041986,-74.36522165998777,NYC,high
NYC_1076,2902211,228141.36872938072,53955.38154510909,4.869926011089948,407,24,40.233443439545795,-73.54364986656172,NYC,high
NYC_1077,6810071,141801.2334788104,26338.794864301246,9.900313309479749,250,39,40.651455381350374,-74.11264716125224,NYC,high
NYC_1078,4171050,142728.70153840777,61491.37048468534,7.386427451047473,266,108,40.419560524069766,-74.30631457383183,NYC,high
NYC_1079,4152981,158831.7827740862,70645.50551576234,15.382526359196442,473,50,41.15443485207337,-73.64093747001564,NYC,high
NYC_1080,2053580,115479.49256124672,49999.271480875235,18.11548541824712,187,105,40.230230545502046,-73.77210462910041,NYC,high
NYC_1081,6974300,114290.73631601204,51968.27221979218,11.749730614682797,339,54,40.99186751435947,-74.245366545243,NYC,high
NYC_1082,3308963,135945.4381842505,40322.478715062876,25.49016559389397,277,79,40.960961799028695,-74.03634574304837,NYC,high
NYC_1083,4731784,195733.78121780028,57039.658051286264,19.04410201138925,264,135,40.85062217925941,-74.49665504651375,NYC,high
NYC_1084,4784396,116057.83169594887,58873.823641411334,20.071274285576287,370,80,40.55797983829563,-74.3995182367153,NYC,high
NYC_1085,7066130,169555.94558079285,65758.7580950197,14.761003748076051,467,66,41.20447305283168,-74.30859626626946,NYC,high
NYC_1086,8099283,172601.53379954078,51337.890628651054,17.88596658593864,432,103,40.68963777485807,-73.68336372844279,NYC,high
NYC_1087,1026014,113129.46190340443,41895.022580162215,12.056585011441852,219,44,40.46956951553791,-74.47111969417998,NYC,high
NYC_1088,1947226,122918.26636264069,47941.18197956129,11.89202287224287,465,36,40.21393147512087,-74.42718192275721,NYC,high
NYC_1089,8575867,43445.40223043029,54716.01966007552,92.36904012122811,10,9,40.62753580253,-73.57564882286694,NYC,high
NYC_1090,3624713,131062.76591277898,55994.50686321704,16.928554202657264,492,139,40.83801153385752,-73.51961782837111,NYC,high
NYC_1091,8960135,125703.29702731775,39983.781345096024,15.434798510185846,233,31,40.50619614478579,-73.62819520139101,NYC,high
NYC_1092,8729554,96433.58103354457,50135.73659384205,21.581337757499842,166,120,41.094966724471035,-73.93113050484193,NYC,high
NYC_1093,9888836,35240.40898252049,33383.97665031198,36.37551576109199,115,26,40.33165257847624,-74.49105002889576,NYC,high
NYC_1094,5599731,141286.75553966552,54441.45171087257,19.078772433260347,115,67,40.32819985828083,-74.09919070864315,NYC,high
NYC_1095,3093787,168074.2030884709,46138.87223913858,20.076104459071527,80,90,40.74036372135681,-73.77009801413148,NYC,high
NYC_1096,9883104,148512.10916453876,60976.72105680268,10.323686023509907,498,10,41.01881650460307,-73.81302820622633,NYC,high
NYC_1097,8064658,136679.49068667187,44507.718605046015,10.822948588040877,431,36,40.384656869750465,-74.24437519370817,NYC,high
NYC_1098,9427623,69328.72455724624,48782.26873306828,18.626649159921165,43,106,40.57825148465327,-73.56985366456789,NYC,high
NYC_1099,4006374,175859.2150580842,51551.55342865356,13.008584832287257,72,52,40.50872634898029,-73.78895206129289,NYC,high
NYC_1100,3333180,179291.2101893845,59308.74511937244,16.465255454607778,173,13,40.585807099878565,-74.35721171615084,NYC,high
NYC_1101,6155577,133860.75365756662,58190.549384207,15.572903085504223,66,58,40.84332114224817,-73.92617822689992,NYC,high
NYC_1102,7015673,147248.6795138961,49752.64375310166,16.8130503030759,491,82,40.335319142537095,-74.29397214949778,NYC,high
NYC_1103,5062320,134066.37185013233,49371.061331001416,12.760611775340209,177,101,40.8268907379757,-73.9740893031187,NYC,high
NYC_1104,1588829,32429.50428209139,41270.16738649473,32.33246364598766,482,49,40.29553508306224,-73.68201961084293,NYC,high
NYC_1105,5658455,140400.70411946927,39676.02350366821,18.036358077038493,125,17,40.502152410222244,-74.25249898389423,NYC,high
NYC_1106,4601817,113819.32885775642,41140.292661022235,1.0,188,51,40.56639114595732,-73.70884489418417,NYC,high
NYC_1107,4540886,166337.47202380883,31250.823055922967,12.048674132686646,430,45,40.44682817530688,-73.9179137541453,NYC,high
NYC_1108,3844140,131880.4242235237,77136.19777528997,12.547381737342134,379,198,40.962425752149024,-74.37011384987241,NYC,high
NYC_1109,9814324,239589.88126729283,36799.228122626984,13.806236989682828,479,35,40.82883852833996,-74.3817632944442,NYC,high
NYC_1110,6366434,204160.31219635464,58690.839915052726,17.962213571120486,425,179,40.50618967558298,-74.47258200529494,NYC,high
NYC_1111,3993518,147603.99206146423,47924.156548569605,21.60658101401702,38,128,41.04782358837169,-74.35858721636602,NYC,high
NYC_1112,1896881,133810.43469507966,67407.64941444638,19.115571990583074,46,18,40.963947243951445,-73.57262450085803,NYC,high
NYC_1113,8190063,117009.04237783015,54104.032649251625,14.145597942669442,66,79,40.91630814408834,-73.90808900773666,NYC,high
NYC_1114,6207149,134559.0227116212,49888.81368174459,8.905092945519165,103,142,40.3898432945284,-74.47747997516136,NYC,high
NYC_1115,6389003,204787.84251117278,43108.8820227821,17.338450519294426,228,154,40.48304887506171,-74.00135894405193,NYC,high
NYC_1116,9910855,152068.2617428815,52819.86751706299,11.725620130211045,303,193,41.206026067280554,-74.49442780124473,NYC,high
NYC_1117,8151815,119627.34003472177,59093.26048020673,7.601777217749561,390,167,40.23824714329504,-73.86325395392473,NYC,high
NYC_1118,1979581,140354.61574750528,68742.76090605986,9.351260909976965,249,58,40.73956890726949,-74.18928287797479,NYC,high
NYC_1119,7383244,151123.11206381116,35560.74452926243,17.22426768778744,281,17,40.955708719953726,-73.6061427181508,NYC,high
NYC_1120,7131630,124816.8103844437,46311.91751477926,26.272680510539328,234,6,40.80123355641643,-73.94904790833583,NYC,high
NYC_1121,3554131,55795.016365951466,49587.51871020797,107.01362853073555,380,194,40.43980129933842,-74.28472340893381,NYC,high
NYC_1122,9874768,137940.40526591594,39367.16990229506,16.4759653085421,58,85,40.745045807141786,-73.89914019219907,NYC,high
NYC_1123,9748179,159371.61730234933,24226.54977005657,13.428390443897488,351,184,40.75439546279834,-73.83081058448838,NYC,high
NYC_1124,5230384,46056.34121752571,71814.10645271098,17.341106744574006,27,191,40.3070103636125,-73.75171766696478,NYC,high
NYC_1125,4494412,163618.29479271057,53247.58239533542,17.902838435178076,391,188,41.05013015393304,-74.49043745374128,NYC,high
NYC_1126,2672675,123869.6201065886,69499.95580417318,14.090813683191804,269,189,40.33202857781786,-73.85690825946145,NYC,high
NYC_1127,4619603,41961.400243607415,66529.13051230423,121.20321114004167,87,164,40.99672527914189,-73.98671991760473,NYC,high
NYC_1128,8088855,140614.90580845432,60309.19338366907,13.559686008243606,81,32,40.62985523623271,-74.2768833860886,NYC,high
NYC_1129,9056796,162930.6887403268,53114.88377057064,13.959339519578723,496,144,40.62436377190103,-73.98719168791564,NYC,high
NYC_1130,4852312,151362.27379139644,48785.9759993194,8.891778601111021,459,98,40.39713134898819,-74.44116578121381,NYC,high
NYC_1131,5427431,85877.07712390646,45850.837218796725,22.50976482594298,459,119,40.62372156969384,-73.96741661414579,NYC,high
NYC_1132,8319359,163845.97008901948,47054.67561506188,10.494996987800011,104,109,40.400410988545424,-74.48435209741275,NYC,high
NYC_1133,7189811,137199.98374593386,70032.06949269344,16.114113169292512,190,89,40.879990344642565,-74.26116044919048,NYC,high
NYC_1134,5467443,171320.87993504578,65715.78738949,17.39455796651408,178,76,41.001351842008255,-74.33880414545273,NYC,high
NYC_1135,6330222,138206.91487681362,50790.47802150279,13.559219847444412,81,11,40.783187325367535,-73.59964578890435,NYC,high
NYC_1136,8290985,166464.83584203167,62724.9654390778,17.174685270890382,140,105,41.17783162290992,-74.24560264125493,NYC,high
NYC_1137,6776634,92379.33399344032,50343.33388568836,13.187504985589657,443,69,40.474552869037026,-73.99340907473271,NYC,high
NYC_1138,3756241,175891.82343758142,45944.60085932921,22.10309146387004,129,69,40.229721343464945,-74.14104281233178,NYC,high
NYC_1139,5631813,146267.0764756857,50474.74504376328,6.101285129193785,418,163,40.34256223349627,-73.75593867585566,NYC,high
NYC_1140,6997845,143989.349949008,54868.22312511101,16.13806313272501,247,85,40.89432602988665,-73.82589030156672,NYC,high
NYC_1141,6344491,167348.57757634795,54355.46318992364,15.832426362885736,200,105,40.61075305620133,-74.1958527789092,NYC,high
NYC_1142,2528474,84987.29815422729,40893.574799120055,16.784850486976335,37,30,40.7970682020645,-74.4574333469407,NYC,high
NYC_1143,4985977,148488.00148202933,62725.91008058211,17.19701922451921,344,187,41.13832932164689,-73.67707010880699,NYC,high
NYC_1144,2318154,123334.20905892976,48402.51502008413,9.92917890936516,342,16,40.566819638032015,-73.68509036592938,NYC,high
NYC_1145,5236901,160169.27681004786,52310.05931730485,22.38555541440794,272,19,41.12403431031467,-73.68537260658097,NYC,high
NYC_1146,4813209,176370.42463671023,40535.09204011572,14.08919708071038,405,86,40.49406002038047,-73.55256417524217,NYC,high
NYC_1147,6646049,158436.35047752195,51002.89722507039,13.93022285406225,465,112,40.29313686656949,-73.71583361310654,NYC,high
NYC_1148,6246395,190139.77114461447,46560.96620233812,12.5578933202181,368,94,40.62686782576782,-74.27326975812994,NYC,high
NYC_1149,8889785,103464.18490055241,60845.00530290925,14.874056582352603,150,156,40.54641489097768,-74.46806168706406,NYC,high
NYC_1150,3522189,128272.52371926961,34172.92736727788,21.32930218816025,355,76,40.73379138864936,-74.01840156195044,NYC,high
NYC_1151,4427495,144868.27474922122,67458.58970273136,18.613374124441492,418,29,40.28514850989749,-73.71981733080179,NYC,high
NYC_1152,3715366,125754.34025255585,47511.52281008971,19.381065371361732,300,165,40.21494091934548,-74.12575883358662,NYC,high
NYC_1153,4643003,159250.92937895659,45292.449008752184,20.605940712849524,414,96,41.18340006785746,-73.95106835562565,NYC,high
NYC_1154,4497859,142431.59927847958,47830.930052593634,23.759299871510102,163,119,40.98966032689828,-73.71741823489153,NYC,high
NYC_1155,5278639,186160.7271378263,39872.91983338368,19.28565165876359,135,89,41.18840496858911,-73.63767603634963,NYC,high
NYC_1156,7123688,212930.8556701598,55973.03366831519,11.807489878613957,258,28,40.63612672702253,-73.87982054707548,NYC,high
NYC_1157,4752778,151936.14189029168,35014.21002773009,23.095157846950897,360,27,40.78064096055172,-74.46402949659394,NYC,high
NYC_1158,3095383,157132.08767039585,47894.578604267605,18.05157150530816,237,40,40.766640292228736,-74.12320716892009,NYC,high
NYC_1159,6578086,152557.2923043323,54195.6934331535,9.963376873352889,47,167,40.81382587748869,-74.17862331988461,NYC,high
NYC_1160,8694852,166338.73723498016,54494.33515947262,19.605129198654968,77,127,40.29572715250973,-73.864224595559,NYC,high
NYC_1161,9572823,135608.43309701592,58950.97555920199,14.692089063836047,452,171,40.64576754699905,-74.36186433601061,NYC,high
NYC_1162,2059288,104823.70537973096,61888.67177937035,12.62557062058497,129,178,40.688781690349224,-73.51222689723207,NYC,high
NYC_1163,4027880,129011.22603853032,48261.26179685414,21.692960691478035,146,195,40.71785780027041,-73.98074953516951,NYC,high
NYC_1164,3577697,137719.78274344126,39438.884308129134,5.598557947156076,471,54,40.83594736733596,-73.66544664324874,NYC,high
NYC_1165,1816473,119243.427427877,39638.91136108004,18.244419378452463,90,122,40.26281882090219,-74.01875043965455,NYC,high
NYC_1166,5540272,111417.49350120153,42517.896850375255,20.178662334864708,372,124,40.22275974120431,-73.56888750607853,NYC,high
NYC_1167,6124595,172445.8735318244,35233.42776481947,20.289005037709593,378,148,40.350528301517144,-73.89383377927686,NYC,high
NYC_1168,4622456,17608.886645833187,37374.75405947226,14.037557156742622,498,155,40.274925770720095,-73.73944270563325,NYC,high
NYC_1169,4398718,172082.3626813463,56191.040766157676,16.777707566661967,193,59,41.02073184456272,-74.33886758268642,NYC,high
NYC_1170,9209093,180010.20816701464,57084.43870735486,8.909817593239453,421,177,40.91873661771162,-73.97181010819138,NYC,high
NYC_1171,7333538,115065.77054481371,57827.03938601851,16.874240391664102,396,194,40.28380678022259,-73.61388798430892,NYC,high
NYC_1172,1661944,153853.5320173888,44086.95361121054,5.804148054141965,384,169,41.03231791871007,-73.68069843765728,NYC,high
NYC_1173,9758164,126492.44827548653,38879.251816232645,9.142579557260948,32,141,40.50930157102394,-74.34671696265055,NYC,high
